Long Station Name,Collection Date,EC,Sacramento X2,Location,WYT,Cl
Old River South of Rock Slough (St 5A),3/12/1980,212,49.22949664,OMR,AN,21
Old River South of Rock Slough (St 5A),3/26/1980,244,56.84018254,OMR,AN,26
P8 - San Joaquin River @ Buckley Cove,4/7/1980,279,57.57943317,SJRcorridor,AN,32
Old River South of Rock Slough (St 5A),4/8/1980,303,56.38489514,OMR,AN,35
Old River South of Rock Slough (St 5A),4/21/1980,304,62.47778168,OMR,AN,32
Old River South of Rock Slough (St 5A),5/5/1980,318,64.64696862,OMR,AN,32
P8 - San Joaquin River @ Buckley Cove,5/6/1980,244,64.42849928,SJRcorridor,AN,26
Old River South of Rock Slough (St 5A),5/12/1980,358,65.43895548,OMR,AN,40
Old River South of Rock Slough (St 5A),5/19/1980,277,62.05980719,OMR,AN,32
Old River South of Rock Slough (St 5A),5/27/1980,277,65.09270984,OMR,AN,30
P8 - San Joaquin River @ Buckley Cove,6/4/1980,256,68.48791839,SJRcorridor,AN,29
Old River South of Rock Slough (St 5A),6/10/1980,230,69.27641079,OMR,AN,23
Old River South of Rock Slough (St 5A),6/16/1980,221,68.91440792,OMR,AN,22
Old River South of Rock Slough (St 5A),6/23/1980,221,68.0228655,OMR,AN,21
Old River South of Rock Slough (St 5A),6/30/1980,195,70.47262594,OMR,AN,16
P8 - San Joaquin River @ Buckley Cove,7/1/1980,496,69.91469054,SJRcorridor,AN,68
Old River South of Rock Slough (St 5A),7/7/1980,186,68.25641473,OMR,AN,15
Old River South of Rock Slough (St 5A),7/14/1980,172,71.65830083,OMR,AN,13
Old River South of Rock Slough (St 5A),7/21/1980,174,71.80905674,OMR,AN,14
Old River South of Rock Slough (St 5A),7/29/1980,159,75.15820048,OMR,AN,10
P8 - San Joaquin River @ Buckley Cove,8/5/1980,478,76.09952366,SJRcorridor,AN,63
Old River South of Rock Slough (St 5A),8/6/1980,170,76.44358914,OMR,AN,12
Old River South of Rock Slough (St 5A),8/18/1980,204,80.02274745,OMR,AN,20
Old River South of Rock Slough (St 5A),9/3/1980,293,80.90049445,OMR,AN,40
P8 - San Joaquin River @ Buckley Cove,9/3/1980,647,80.90049445,SJRcorridor,AN,85
Old River South of Rock Slough (St 5A),9/15/1980,312,76.57711741,OMR,AN,40
Old River South of Rock Slough (St 5A),9/26/1980,265,76.604144,OMR,AN,24
Old River South of Rock Slough (St 5A),10/6/1980,236,77.15999944,OMR,D,20
P8 - San Joaquin River @ Buckley Cove,10/15/1980,272,74.45344406,SJRcorridor,D,31
Old River South of Rock Slough (St 5A),10/20/1980,204,75.79339987,OMR,D,17
Old River South of Rock Slough (St 5A),11/3/1980,201,78.34640114,OMR,D,16
P8 - San Joaquin River @ Buckley Cove,11/13/1980,478,78.88599987,SJRcorridor,D,62
Old River South of Rock Slough (St 5A),11/14/1980,219,78.251066,OMR,D,20
Old River South of Rock Slough (St 5A),11/24/1980,225,79.91615184,OMR,D,23
Old River South of Rock Slough (St 5A),12/5/1980,220,81.24381742,OMR,D,21
P8 - San Joaquin River @ Buckley Cove,12/10/1980,504,72.01796665,SJRcorridor,D,74
Old River South of Rock Slough (St 5A),12/16/1980,205,70.43542093,OMR,D,18
Old River South of Rock Slough (St 5A),1/6/1981,209,79.42709404,OMR,D,15
P8 - San Joaquin River @ Buckley Cove,1/9/1981,558,80.06585669,SJRcorridor,D,80
Old River South of Rock Slough (St 5A),1/20/1981,227,84.3665229,OMR,D,20
Old River South of Rock Slough (St 5A),2/3/1981,325,59.47117587,OMR,D,39
Old River South of Rock Slough (St 5A),2/16/1981,279,68.66305851,OMR,D,28
P8 - San Joaquin River @ Buckley Cove,2/25/1981,948,68.18526584,SJRcorridor,D,130
Old River South of Rock Slough (St 5A),3/4/1981,263,75.67405581,OMR,D,22
P8 - San Joaquin River @ Buckley Cove,3/11/1981,779,75.18954484,SJRcorridor,D,97
Old River South of Rock Slough (St 5A),3/20/1981,294,75.19545039,OMR,D,26
Old River South of Rock Slough (St 5A),4/3/1981,360,60.26052112,OMR,D,38
P8 - San Joaquin River @ Buckley Cove,4/9/1981,729,62.92912538,SJRcorridor,D,92
Old River South of Rock Slough (St 5A),4/23/1981,226,75.00542927,OMR,D,17
Old River South of Rock Slough (St 5A),5/12/1981,269,80.86307077,OMR,D,28
P8 - San Joaquin River @ Buckley Cove,5/12/1981,659,80.86307077,SJRcorridor,D,92
Old River South of Rock Slough (St 5A),6/2/1981,232,75.30547237,OMR,D,21
P8 - San Joaquin River @ Buckley Cove,6/9/1981,650,78.03886416,SJRcorridor,D,90
Old River South of Rock Slough (St 5A),6/18/1981,243,80.97126487,OMR,D,21
Old River South of Rock Slough (St 5A),6/30/1981,287,87.70223073,OMR,D,35
P8 - San Joaquin River @ Buckley Cove,7/7/1981,693,86.04368699,SJRcorridor,D,105
Old River South of Rock Slough (St 5A),7/16/1981,366,87.76825037,OMR,D,62
Old River South of Rock Slough (St 5A),8/3/1981,553,85.40012999,OMR,D,113
P8 - San Joaquin River @ Buckley Cove,8/4/1981,458,84.59225663,SJRcorridor,D,126
Old River South of Rock Slough (St 5A),8/18/1981,628,87.20292234,OMR,D,130
Old River South of Rock Slough (St 5A),9/2/1981,793,89.4339165,OMR,D,172
P8 - San Joaquin River @ Buckley Cove,9/2/1981,437,89.4339165,SJRcorridor,D,60
Old River South of Rock Slough (St 5A),9/18/1981,758,85.78904211,OMR,D,159
P8 - San Joaquin River @ Buckley Cove,10/5/1981,633,87.91485544,SJRcorridor,W,93
Old River South of Rock Slough (St 5A),10/14/1981,557,89.11569229,OMR,W,105
Old River South of Rock Slough (St 5A),11/10/1981,545,88.94945498,OMR,W,110
P8 - San Joaquin River @ Buckley Cove,11/17/1981,796,82.99862907,SJRcorridor,W,113
Old River South of Rock Slough (St 5A),11/24/1981,451,65.98476899,OMR,W,85
Old River South of Rock Slough (St 5A),12/3/1981,423,52.53667998,OMR,W,62
P8 - San Joaquin River @ Buckley Cove,12/15/1981,731,57.79595465,SJRcorridor,W,86
Old River South of Rock Slough (St 5A),12/18/1981,254,56.1313435,OMR,W,24
Old River South of Rock Slough (St 5A),1/5/1982,240,0,OMR,W,21
P8 - San Joaquin River @ Buckley Cove,1/28/1982,548,53.29788248,SJRcorridor,W,60
Old River South of Rock Slough (St 5A),2/5/1982,275,58.92308216,OMR,W,26
Old River South of Rock Slough (St 5A),2/22/1982,295,0,OMR,W,29
P8 - San Joaquin River @ Buckley Cove,3/2/1982,267,51.38980204,SJRcorridor,W,31
Old River South of Rock Slough (St 5A),3/15/1982,207,49.23180133,OMR,W,19
P8 - San Joaquin River @ Buckley Cove,4/14/1982,237,0,SJRcorridor,W,18
Old River South of Rock Slough (St 5A),4/16/1982,348,0,OMR,W,40
Old River South of Rock Slough (St 5A),5/5/1982,178,53.20631662,OMR,W,17
P8 - San Joaquin River @ Buckley Cove,5/17/1982,166,57.14476396,SJRcorridor,W,16
Old River South of Rock Slough (St 5A),5/24/1982,196,58.78823135,OMR,W,20
P8 - San Joaquin River @ Buckley Cove,6/14/1982,355,60.57521322,SJRcorridor,W,38
Old River South of Rock Slough (St 5A),6/22/1982,253,65.44959567,OMR,W,28
P8 - San Joaquin River @ Buckley Cove,7/13/1982,356,62.74636394,SJRcorridor,W,42
Old River South of Rock Slough (St 5A),7/21/1982,244,78.29621658,OMR,W,25
P8 - San Joaquin River @ Buckley Cove,8/10/1982,484,75.55239764,SJRcorridor,W,64
Old River South of Rock Slough (St 5A),8/17/1982,184,76.46364235,OMR,W,15
P8 - San Joaquin River @ Buckley Cove,9/7/1982,392,66.55266826,SJRcorridor,W,45
Old River South of Rock Slough (St 5A),9/13/1982,208,66.6341757,OMR,W,17
P8 - San Joaquin River @ Buckley Cove,10/6/1982,175,64.35919553,SJRcorridor,W,17
Old River South of Rock Slough (St 5A),10/19/1982,234,67.33005042,OMR,W,28
P8 - San Joaquin River @ Buckley Cove,11/5/1982,212,66.06253426,SJRcorridor,W,24
Old River South of Rock Slough (St 5A),11/16/1982,180,65.44459814,OMR,W,17
P8 - San Joaquin River @ Buckley Cove,12/3/1982,172,52.2599465,SJRcorridor,W,9
Old River South of Rock Slough (St 5A),12/14/1982,240,58.19292799,OMR,W,25
P8 - San Joaquin River @ Buckley Cove,1/4/1983,187,50.21181807,SJRcorridor,W,17
Old River South of Rock Slough (St 5A),1/20/1983,281,63.15136317,OMR,W,30
P8 - San Joaquin River @ Buckley Cove,2/3/1983,219,0,SJRcorridor,W,16
Old River South of Rock Slough (St 5A),2/17/1983,336,0,OMR,W,33
Old River South of Rock Slough (St 5A),3/21/1983,338,0,OMR,W,29
P8 - San Joaquin River @ Buckley Cove,3/22/1983,265,0,SJRcorridor,W,20
P8 - San Joaquin River @ Buckley Cove,4/5/1983,242,0,SJRcorridor,W,21
Old River South of Rock Slough (St 5A),4/18/1983,211,51.81872331,OMR,W,19
Old River South of Rock Slough (St 5A),5/25/1983,170,53.44081668,OMR,W,16
P8 - San Joaquin River @ Buckley Cove,6/15/1983,132,51.37469049,SJRcorridor,W,12
P8 - San Joaquin River @ Buckley Cove,7/14/1983,123,56.4275945,SJRcorridor,W,12
Old River South of Rock Slough (St 5A),7/20/1983,138,57.24485942,OMR,W,14
Clifton Court Intake,7/26/1983,208,60.37858967,OMR,W,22
Rock Slough @ Old River,7/26/1983,158,60.37858967,OMR,W,16
P8 - San Joaquin River @ Buckley Cove,8/16/1983,387,65.51370848,SJRcorridor,W,44
Clifton Court Intake,8/23/1983,283,65.417376,OMR,W,31
Rock Slough @ Old River,8/23/1983,171,65.417376,OMR,W,14
Old River South of Rock Slough (St 5A),8/26/1983,175,63.12853224,OMR,W,16
Rock Slough @ Old River,9/14/1983,254,62.98476901,OMR,W,29
Clifton Court Intake,9/14/1983,180,62.98476901,OMR,W,17
Old River South of Rock Slough (St 5A),9/16/1983,248,64.13561458,OMR,W,29
P8 - San Joaquin River @ Buckley Cove,9/27/1983,177,63.10528236,SJRcorridor,W,17
P8 - San Joaquin River @ Buckley Cove,10/11/1983,138,56.80054867,SJRcorridor,W,12
Rock Slough @ Old River,10/12/1983,177,55.4774225,OMR,W,21
Clifton Court Intake,10/12/1983,137,55.4774225,OMR,W,13
Old River South of Rock Slough (St 5A),10/20/1983,154,64.89019526,OMR,W,15
Clifton Court Intake,11/8/1983,324,60.70149483,OMR,W,36
Rock Slough @ Old River,11/8/1983,224,60.70149483,OMR,W,23
P8 - San Joaquin River @ Buckley Cove,11/8/1983,279,60.70149483,SJRcorridor,W,27
Old River South of Rock Slough (St 5A),11/15/1983,427,59.86273225,OMR,W,45
P8 - San Joaquin River @ Buckley Cove,12/8/1983,183,49.1326948,SJRcorridor,W,10
Rock Slough @ Old River,12/13/1983,202,48.51750848,OMR,W,21
Clifton Court Intake,12/13/1983,171,48.51750848,OMR,W,16
Old River South of Rock Slough (St 5A),12/14/1983,192,49.15904734,OMR,W,19
Old River South of Rock Slough (St 5A),1/18/1984,230,52.80804893,OMR,W,22
Rock Slough @ Old River,1/24/1984,248,48.11330856,OMR,W,25
Clifton Court Intake,1/24/1984,226,48.11330856,OMR,W,22
P8 - San Joaquin River @ Buckley Cove,1/24/1984,223,48.11330856,SJRcorridor,W,20
P8 - San Joaquin River @ Buckley Cove,2/8/1984,357,58.14538824,SJRcorridor,W,40
Clifton Court Intake,2/28/1984,389,56.84567786,OMR,W,42
Rock Slough @ Old River,2/28/1984,316,56.84567786,OMR,W,35
P8 - San Joaquin River @ Buckley Cove,3/8/1984,396,60.7445442,SJRcorridor,W,44
Old River South of Rock Slough (St 5A),3/19/1984,261,57.98189429,OMR,W,25
Clifton Court Intake,3/27/1984,362,59.85340054,OMR,W,40
Rock Slough @ Old River,3/27/1984,254,59.85340054,OMR,W,24
P8 - San Joaquin River @ Buckley Cove,4/10/1984,581,62.77679147,SJRcorridor,W,71
Old River South of Rock Slough (St 5A),4/16/1984,238,68.44196634,OMR,W,21
Clifton Court Intake,4/25/1984,288,69.28361272,OMR,W,30
Rock Slough @ Old River,4/25/1984,193,69.28361272,OMR,W,14
P8 - San Joaquin River @ Buckley Cove,5/11/1984,593,74.67919285,SJRcorridor,W,73
Old River South of Rock Slough (St 5A),5/17/1984,201,71.23309041,OMR,W,19
Clifton Court Intake,5/30/1984,307,76.19129629,OMR,W,33
Rock Slough @ Old River,5/30/1984,194,76.19129629,OMR,W,15
P8 - San Joaquin River @ Buckley Cove,6/5/1984,517,77.92541887,SJRcorridor,W,67
Old River South of Rock Slough (St 5A),6/22/1984,190,74.34286418,OMR,W,16
Clifton Court Intake,6/27/1984,472,78.52956136,OMR,W,56
Rock Slough @ Old River,6/27/1984,189,78.52956136,OMR,W,15
P8 - San Joaquin River @ Buckley Cove,7/5/1984,552,79.01074113,SJRcorridor,W,72
Old River South of Rock Slough (St 5A),7/18/1984,209,75.88810175,OMR,W,25
Rock Slough @ Old River,7/25/1984,217,75.0760343,OMR,W,27
Clifton Court Intake,7/25/1984,212,75.0760343,OMR,W,21
P8 - San Joaquin River @ Buckley Cove,8/2/1984,567,75.43704495,SJRcorridor,W,81
Old River South of Rock Slough (St 5A),8/20/1984,192,72.85477497,OMR,W,18
Old River South of Rock Slough (St 5A),8/21/1984,232,77.90828234,OMR,W,24
Clifton Court Intake,8/29/1984,222,75.80491853,OMR,W,23
Rock Slough @ Old River,8/29/1984,221,75.80491853,OMR,W,26
Old River South of Rock Slough (St 5A),9/17/1984,209,68.46687852,OMR,W,14
Clifton Court Intake,9/27/1984,261,70.70772119,OMR,W,24
Rock Slough @ Old River,9/27/1984,199,70.70772119,OMR,W,14
Clifton Court Intake,10/25/1984,284,73.98724845,OMR,D,29
Rock Slough @ Old River,10/25/1984,194,73.98724845,OMR,D,15
Old River South of Rock Slough (St 5A),11/13/1984,177,76.76724225,OMR,D,14
Clifton Court Intake,11/29/1984,233,58.15668026,OMR,D,21
Rock Slough @ Old River,11/29/1984,186,58.15668026,OMR,D,13
Clifton Court Intake,12/12/1984,252,63.6487688,OMR,D,22
Rock Slough @ Old River,12/12/1984,195,63.6487688,OMR,D,13
Old River South of Rock Slough (St 5A),1/22/1985,264,72.39109753,OMR,D,23
Clifton Court Intake,1/30/1985,348,71.87547462,OMR,D,37
Rock Slough @ Old River,1/30/1985,284,71.87547462,OMR,D,24
Little Connection Sl. @ Empire Tr.,2/6/1985,252,73.41962189,SJRcorridor,D,22
Old River South of Rock Slough (St 5A),2/21/1985,271,68.61311727,OMR,D,23
Clifton Court Intake,2/27/1985,303,69.20707336,OMR,D,28
Rock Slough @ Old River,2/27/1985,258,69.20707336,OMR,D,21
Little Connection Sl. @ Empire Tr.,3/6/1985,218,75.19278379,SJRcorridor,D,18
Old River South of Rock Slough (St 5A),3/15/1985,266,71.66117266,OMR,D,25
Clifton Court Intake,3/27/1985,334,72.35776358,OMR,D,34
Rock Slough @ Old River,3/27/1985,269,72.35776358,OMR,D,25
Little Connection Sl. @ Empire Tr.,4/5/1985,188,73.32362859,SJRcorridor,D,11
Old River South of Rock Slough (St 5A),4/16/1985,240,77.63759448,OMR,D,18
Clifton Court Intake,4/24/1985,277,76.21112065,OMR,D,24
Rock Slough @ Old River,4/24/1985,232,76.21112065,OMR,D,18
Little Connection Sl. @ Empire Tr.,5/1/1985,175,78.27244799,SJRcorridor,D,11
Old River South of Rock Slough (St 5A),5/16/1985,241,77.45709937,OMR,D,26
Clifton Court Intake,5/22/1985,264,80.38836132,OMR,D,29
Rock Slough @ Old River,5/22/1985,225,80.38836132,OMR,D,24
Little Connection Sl. @ Empire Tr.,6/5/1985,180,79.16388993,SJRcorridor,D,10
Rock Slough @ Old River,6/7/1985,252,78.26385188,OMR,D,30
Old River South of Rock Slough (St 5A),6/20/1985,302,86.18412719,OMR,D,40
Rock Slough @ Old River,6/26/1985,360,82.85900723,OMR,D,56
Clifton Court Intake,6/26/1985,314,82.85900723,OMR,D,40
Rock Slough @ Old River,7/10/1985,453,82.90461957,OMR,D,81
Clifton Court Intake,7/10/1985,386,82.90461957,OMR,D,50
Little Connection Sl. @ Empire Tr.,8/1/1985,186,84.4632434,SJRcorridor,D,10
Rock Slough @ Old River,8/28/1985,630,86.67605396,OMR,D,122
Clifton Court Intake,8/28/1985,458,86.67605396,OMR,D,69
Rock Slough @ Old River,9/25/1985,776,87.74760658,OMR,D,164
Clifton Court Intake,9/25/1985,602,87.74760658,OMR,D,80
Little Connection Sl. @ Empire Tr.,10/2/1985,209,87.21027461,SJRcorridor,W,11
Old River South of Rock Slough (St 5A),10/22/1985,639,91.1066811,OMR,W,134
Rock Slough @ Old River,10/23/1985,738,88.74296201,OMR,W,158
Clifton Court Intake,10/23/1985,484,88.74296201,OMR,W,77
Little Connection Sl. @ Empire Tr.,11/13/1985,183,93.32437977,SJRcorridor,W,11
Rock Slough @ Old River,11/15/1985,988,93.05986008,OMR,W,238
Clifton Court Intake,11/15/1985,679,93.05986008,OMR,W,143
Old River South of Rock Slough (St 5A),11/18/1985,992,93.20373275,OMR,W,240
Rock Slough @ Old River,12/3/1985,965,86.18528925,OMR,W,228
Clifton Court Intake,12/3/1985,744,86.18528925,OMR,W,162
Little Connection Sl. @ Empire Tr.,12/3/1985,204,86.18528925,SJRcorridor,W,15
Old River South of Rock Slough (St 5A),12/17/1985,605,77.70271234,OMR,W,131
Old River South of Rock Slough (St 5A),1/16/1986,530,84.02165809,OMR,W,104
Rock Slough @ Old River,1/23/1986,476,73.43685446,OMR,W,85
Clifton Court Intake,1/23/1986,410,73.43685446,OMR,W,60
Clifton Court Intake,2/13/1986,423,56.5590216,OMR,W,55
Rock Slough @ Old River,2/13/1986,319,56.5590216,OMR,W,50
Rock Slough @ Old River,3/4/1986,342,0,OMR,W,35
Clifton Court Intake,3/4/1986,306,0,OMR,W,29
Little Connection Sl. @ Empire Tr.,3/11/1986,192,0,SJRcorridor,W,19
Old River South of Rock Slough (St 5A),3/21/1986,210,0,OMR,W,25
Rock Slough @ Old River,4/9/1986,262,52.99907803,OMR,W,31
Clifton Court Intake,4/9/1986,197,52.99907803,OMR,W,20
Old River South of Rock Slough (St 5A),4/16/1986,203,57.82517336,OMR,W,20
Little Connection Sl. @ Empire Tr.,4/17/1986,195,58.63111286,SJRcorridor,W,20
Clifton Court Intake,5/7/1986,280,66.57784182,OMR,W,28
Rock Slough @ Old River,5/7/1986,227,66.57784182,OMR,W,23
Little Connection Sl. @ Empire Tr.,5/13/1986,162,66.74466463,SJRcorridor,W,15
Old River South of Rock Slough (St 5A),5/20/1986,233,69.94743635,OMR,W,23
Clifton Court Intake,6/4/1986,303,70.7018673,OMR,W,33
Rock Slough @ Old River,6/4/1986,225,70.7018673,OMR,W,21
Little Connection Sl. @ Empire Tr.,6/11/1986,136,72.55213931,SJRcorridor,W,8
Clifton Court Intake,7/2/1986,534,77.07568175,OMR,W,66
Rock Slough @ Old River,7/2/1986,225,77.07568175,OMR,W,19
Little Connection Sl. @ Empire Tr.,7/9/1986,154,80.89212924,SJRcorridor,W,10
Old River South of Rock Slough (St 5A),8/5/1986,723,80.38588581,OMR,W,92
Old River South of Rock Slough (St 5A),8/7/1986,229,81.25987168,OMR,W,28
Little Connection Sl. @ Empire Tr.,8/13/1986,281,78.64667447,SJRcorridor,W,37
Clifton Court Intake,8/14/1986,571,79.51248889,OMR,W,71
Rock Slough @ Old River,8/14/1986,219,79.51248889,OMR,W,26
Old River South of Rock Slough (St 5A),9/9/1986,308,80.98620884,OMR,W,44
Little Connection Sl. @ Empire Tr.,9/11/1986,181,80.39346291,SJRcorridor,W,10
Clifton Court Intake,9/24/1986,292,76.64482557,OMR,W,33
Rock Slough @ Old River,9/24/1986,285,76.64482557,OMR,W,31
Clifton Court Intake,11/12/1986,276,77.67357371,OMR,D,29
Rock Slough @ Old River,11/12/1986,180,77.67357371,OMR,D,14
Little Connection Sl. @ Empire Tr.,11/19/1986,156,81.75215953,SJRcorridor,D,9
Little Connection Sl. @ Empire Tr.,12/10/1986,168,81.27604043,SJRcorridor,D,9
Clifton Court Intake,12/17/1986,285,84.66151096,OMR,D,32
Rock Slough @ Old River,12/17/1986,272,84.66151096,OMR,D,36
Little Connection Sl. @ Empire Tr.,1/13/1987,209,76.87181585,SJRcorridor,D,18
Clifton Court Intake,1/22/1987,300,77.63242892,OMR,D,32
Rock Slough @ Old River,1/22/1987,268,77.63242892,OMR,D,30
Little Connection Sl. @ Empire Tr.,2/10/1987,235,79.67678587,SJRcorridor,D,21
Clifton Court Intake,2/24/1987,435,71.09908714,OMR,D,51
Rock Slough @ Old River,2/24/1987,355,71.09908714,OMR,D,41
Little Connection Sl. @ Empire Tr.,3/10/1987,261,68.63243842,SJRcorridor,D,25
Clifton Court Intake,3/24/1987,730,61.48523734,OMR,D,91
Rock Slough @ Old River,3/24/1987,302,61.48523734,OMR,D,30
Old River South of Rock Slough (St 5A),4/7/1987,285,66.96371811,OMR,D,27
Little Connection Sl. @ Empire Tr.,4/16/1987,228,75.95274748,SJRcorridor,D,16
Clifton Court Intake,4/30/1987,365,82.11012672,OMR,D,32
Rock Slough @ Old River,4/30/1987,314,82.11012672,OMR,D,28
Old River South of Rock Slough (St 5A),5/4/1987,284,81.35372487,OMR,D,31
Little Connection Sl. @ Empire Tr.,5/20/1987,194,86.8498947,SJRcorridor,D,12
Rock Slough @ Old River,5/28/1987,468,86.9230571,OMR,D,82
Clifton Court Intake,5/28/1987,401,86.9230571,OMR,D,58
Old River South of Rock Slough (St 5A),6/1/1987,458,84.03896739,OMR,D,78
Little Connection Sl. @ Empire Tr.,6/11/1987,241,87.93509917,SJRcorridor,D,18
Rock Slough @ Old River,6/23/1987,488,86.80660417,OMR,D,87
Clifton Court Intake,6/23/1987,483,86.80660417,OMR,D,70
Old River South of Rock Slough (St 5A),7/7/1987,505,85.52687347,OMR,D,94
Old River South of Rock Slough (St 5A),8/3/1987,564,84.30302728,OMR,D,117
Rock Slough @ Old River,9/9/1987,923,89.37303316,OMR,D,210
Clifton Court Intake,9/9/1987,646,89.37303316,OMR,D,133
Little Connection Sl. @ Empire Tr.,9/24/1987,270,92.38516237,SJRcorridor,D,13
Rock Slough @ Old River,10/22/1987,871,91.14974166,OMR,C,201
Clifton Court Intake,10/22/1987,777,91.14974166,OMR,C,165
Little Connection Sl. @ Empire Tr.,10/28/1987,244,93.40929912,SJRcorridor,C,28
Rock Slough @ Old River,11/5/1987,617,93.1732086,OMR,C,116
Clifton Court Intake,11/5/1987,616,93.1732086,OMR,C,115
Little Connection Sl. @ Empire Tr.,11/24/1987,215,94.17613166,SJRcorridor,C,16
Old River South of Rock Slough (St 5A),12/3/1987,1000,94.23731184,OMR,C,234
Rock Slough @ Old River,12/8/1987,1140,91.62950094,OMR,C,277
Clifton Court Intake,12/8/1987,847,91.62950094,OMR,C,182
Little Connection Sl. @ Empire Tr.,12/16/1987,178,78.31728524,SJRcorridor,C,11
Old River South of Rock Slough (St 5A),1/6/1988,669,87.58232555,OMR,C,137
Rock Slough @ Old River,1/7/1988,755,82.88953214,OMR,C,160
Clifton Court Intake,1/7/1988,588,82.88953214,OMR,C,111
Little Connection Sl. @ Empire Tr.,1/21/1988,262,65.55018705,SJRcorridor,C,29
Rock Slough @ Old River,2/10/1988,385,73.09597682,OMR,C,51
Clifton Court Intake,2/10/1988,364,73.09597682,OMR,C,44
Little Connection Sl. @ Empire Tr.,2/23/1988,240,85.42875512,SJRcorridor,C,16
Old River South of Rock Slough (St 5A),3/1/1988,540,91.84800955,OMR,C,90
Rock Slough @ Old River,3/3/1988,711,90.73493039,OMR,C,144
Clifton Court Intake,3/15/1988,574,91.57829765,OMR,C,103
Little Connection Sl. @ Empire Tr.,3/24/1988,225,90.7215878,SJRcorridor,C,16
Rock Slough @ Old River,4/5/1988,679,85.25427643,OMR,C,139
Clifton Court Intake,4/5/1988,672,85.25427643,OMR,C,120
Little Connection Sl. @ Empire Tr.,4/28/1988,174,77.8567444,SJRcorridor,C,10
Clifton Court Intake,5/3/1988,337,78.45334473,OMR,C,44
Rock Slough @ Old River,5/3/1988,315,78.45334473,OMR,C,46
Little Connection Sl. @ Empire Tr.,5/26/1988,226,84.55968934,SJRcorridor,C,18
Rock Slough @ Old River,6/14/1988,434,89.84067481,OMR,C,76
Clifton Court Intake,6/14/1988,416,89.84067481,OMR,C,62
Little Connection Sl. @ Empire Tr.,6/22/1988,261,88.28501837,SJRcorridor,C,22
Old River South of Rock Slough (St 5A),6/28/1988,533,88.84197167,OMR,C,103
Old River North of Rock Slough (St 4b),6/28/1988,512,88.84197167,OMR,C,96
Rock Slough @ Old River,7/12/1988,787,93.34172739,OMR,C,179
Clifton Court Intake,7/12/1988,560,93.34172739,OMR,C,108
Little Connection Sl. @ Empire Tr.,7/14/1988,174,92.74158251,SJRcorridor,C,10
Rock Slough @ Old River,8/9/1988,852,85.21737303,OMR,C,216
Clifton Court Intake,8/9/1988,616,85.21737303,OMR,C,133
Little Connection Sl. @ Empire Tr.,8/16/1988,184,89.29628655,SJRcorridor,C,10
Rock Slough @ Old River,9/6/1988,950,89.33894643,OMR,C,229
Clifton Court Intake,9/6/1988,713,89.33894643,OMR,C,131
Little Connection Sl. @ Empire Tr.,9/22/1988,275,92.09878383,SJRcorridor,C,23
Rock Slough @ Old River,10/4/1988,925,93.17402995,OMR,D,211
Clifton Court Intake,10/4/1988,617,93.17402995,OMR,D,110
Little Connection Sl. @ Empire Tr.,10/20/1988,386,94.24311836,SJRcorridor,D,60
Rock Slough @ Old River,11/1/1988,1080,93.73518208,OMR,D,256
Clifton Court Intake,11/1/1988,844,93.73518208,OMR,D,141
Little Connection Sl. @ Empire Tr.,11/10/1988,206,93.76868968,SJRcorridor,D,13
Rock Slough @ Old River,12/13/1988,950,93.59676781,OMR,D,229
Clifton Court Intake,12/13/1988,726,93.59676781,OMR,D,154
Little Connection Sl. @ Empire Tr.,12/20/1988,245,93.58600023,SJRcorridor,D,17
Rock Slough @ Old River,1/10/1989,755,86.91861449,OMR,D,159
Clifton Court Intake,1/10/1989,655,86.91861449,OMR,D,128
Little Connection Sl. @ Empire Tr.,1/31/1989,255,92.03109086,SJRcorridor,D,17
Rock Slough @ Old River,2/7/1989,1250,91.45347248,OMR,D,303
Clifton Court Intake,2/7/1989,827,91.45347248,OMR,D,178
Little Connection Sl. @ Empire Tr.,2/28/1989,228,88.61491018,SJRcorridor,D,16
San Joaquin River @ Mossdale Bridge - C7A,3/2/1989,1370,91.3346382,SJRcorridor,D,194
Old River nr Tracy,3/2/1989,1410,91.3346382,SouthDelta,D,208
Grant Ln Can @ Tracy Rd Bdg,3/2/1989,1430,91.3346382,SouthDelta,D,206
Middle R @ Tracy Rd Bdg,3/2/1989,506,91.3346382,SouthDelta,D,81
Old River South of Rock Slough (St 5A),3/3/1989,807,93.76129389,OMR,D,174
Rock Slough @ Old River,3/7/1989,852,84.84379302,OMR,D,192
Clifton Court Intake,3/7/1989,503,84.84379302,OMR,D,86
Little Connection Sl. @ Empire Tr.,3/28/1989,148,53.31092405,SJRcorridor,D,9
Clifton Court Intake,4/4/1989,231,59.46448107,OMR,D,25
Rock Slough @ Old River,4/4/1989,194,59.46448107,OMR,D,19
Little Connection Sl. @ Empire Tr.,4/25/1989,163,75.36664002,SJRcorridor,D,10
Clifton Court Intake,5/2/1989,238,76.84548272,OMR,D,22
Rock Slough @ Old River,5/2/1989,211,76.84548272,OMR,D,18
Little Connection Sl. @ Empire Tr.,5/23/1989,165,79.21958813,SJRcorridor,D,10
Rock Slough @ Old River,6/6/1989,271,82.54506532,OMR,D,37
Clifton Court Intake,6/6/1989,266,82.54506532,OMR,D,30
Little Connection Sl. @ Empire Tr.,6/21/1989,204,79.99610194,SJRcorridor,D,14
